search,heuristic,task,expandedNodes,searchTime
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task18.pddl,2858,1.5e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task19.pddl,2795,1.2e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task20.pddl,2073,1.2e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task21.pddl,3631,1.2e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task22.pddl,5241,2.6e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task23.pddl,8042,3e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task24.pddl,8916,4.9e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task25.pddl,3220,1.4e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task26.pddl,602,3.8
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task27.pddl,4759,2.3e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task28.pddl,3280,2.2e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task29.pddl,6920,3.9e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task30.pddl,26592,2.2e+02
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task01.pddl,10,0.036
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task02.pddl,17,0.12
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task03.pddl,27,0.26
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task04.pddl,41,0.52
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task05.pddl,16200,2.4e+02
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task06.pddl,40,1.2
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task07.pddl,125,2.7
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task08.pddl,150,4.9
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task09.pddl,70,2.4
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task10.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task11.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task12.pddl,744,3.7e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task13.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task14.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task15.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task16.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task17.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task18.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task19.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task20.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task01.pddl,26,0.0078
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task02.pddl,50,0.022
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task03.pddl,82,0.045
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task04.pddl,122,0.083
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task05.pddl,170,0.15
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task06.pddl,226,0.24
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task07.pddl,290,0.39
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task08.pddl,362,0.58
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task09.pddl,442,0.85
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task10.pddl,530,1.2
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task11.pddl,626,1.7
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task12.pddl,730,2.3
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task13.pddl,842,3.1
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task14.pddl,962,4.2
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task15.pddl,1090,5.6
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task16.pddl,1226,6.8
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task17.pddl,1370,9.2
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task18.pddl,1522,1.1e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task19.pddl,1682,1.4e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task20.pddl,1850,1.8e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task01.pddl,23,0.019
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task02.pddl,22,0.02
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task03.pddl,20,0.014
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task04.pddl,34,0.033
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task05.pddl,21,0.017
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task06.pddl,9,0.0091
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task07.pddl,30,0.031
